NP_653270.1	Q96MS3
NP_892019.2	Q7Z4J2
NP_060916.1	A0A024R313
NP_060916.1	Q68CQ7
NP_112592.1	Q9H1C3
NP_000519.2	O00754
NP_005898.2	P33908
NP_006690.1	O60476
NP_065112.1	Q59G34
NP_065112.1	Q9NR34
NP_078932.2	Q8NBJ5
NP_055916.1	Q8IYK4
NP_060936.1	Q9NP73
NP_000425.1	Q5JQI0
NP_000425.1	Q99519
NP_005374.2	Q9Y3R4
NP_006647.3	A0A024R5N6
NP_006647.3	Q9UQ49
NP_003946.3	O14543
NP_003946.3	Q6FI39
NP_005616.2	A0A024R7Z5
NP_005616.2	O00560
NP_005175.2	Q9BRL5
NP_008819.1,NP_005175.2,NP_001734.1	B4DJ51
NP_008819.1,NP_005175.2,NP_001734.1	P0DP23
NP_008819.1,NP_005175.2,NP_001734.1	P0DP24
NP_008819.1,NP_005175.2,NP_001734.1	P0DP25
NP_055190.2	Q9UGM5
NP_005808.3	O60664
NP_002560.1	A0A024RC70
NP_002560.1	P09958
NP_000430.3	P29120
NP_002289.2	A0A024RDT4
NP_002289.2	P13796
NP_006191.2	Q92824
NP_002561.1	A2RQD9
NP_002561.1	P29122
NP_004707.2	Q16549
NP_853510.1	Q7Z444
NP_005334.1	P01112
NP_005334.1	X5D945
NP_203524.1	I1SRC5
NP_203524.1	L7RSL8
NP_203524.1	P01116
NP_002515.1	P01111
NP_002515.1	Q5U091
NP_002385.3	P08195
NP_004471.4	Q546E0
NP_004471.4	Q9BYC5
NP_000286.3	E9KL23
NP_000286.3	P01009
NP_000475.1	A0A140VJC8
NP_000475.1	P05067
NP_115882.1	A0A024R7K8
NP_115882.1	B3KNH5
NP_115882.1	Q9BXS5
NP_006794.1	P53677
NP_612815.1	A0A0S2Z3C5
NP_001182.1,NP_612815.1	Q07817
NP_060352.1	A0A024R601
NP_060352.1	Q9NWW5
NP_001852.1	P13073
NP_006816.2	A0A024RBH2
NP_006816.2	Q07065
NP_055577.1	Q15392
NP_001932.2	Q14574
NP_008958.2	A0AV47
NP_008958.2	A7E2X7
NP_008958.2	Q05BV8
NP_008958.2	Q92547
NP_004386.2	Q16643
NP_008844.1	A0A024RCQ4
NP_008844.1	Q99942
NP_056516.2	Q96DZ1
NP_056516.2	V9HWD3
NP_057654.2	A0A024RB08
NP_057654.2	Q86TD3
NP_057654.2	Q96RQ1
NP_057050.1	A2TJK5
NP_057050.1	Q9Y282
NP_005794.1	O75955
NP_005794.1	Q5ST80
NP_073572.2	A0A024R3P9
NP_073572.2	Q9H3P7
NP_068839.1	Q9Y287
NP_000563.1	P22301
NP_000563.1	Q6FGW4
NP_000873.2	O60595
NP_000873.2	P29459
NP_002178.2	P29460
NP_003477.4	Q01650
NP_055969.1	Q14696
NP_006658.1	O00264
NP_006658.1	Q6IB11
NP_110416.1	A0A0S2Z5V7
NP_110416.1	Q8TCT9
NP_008983.2	Q9Y5S8
NP_056533.1	Q9HBY0
NP_078781.3	A3QRJ0
NP_078781.3	Q96PH1
NP_060767.2	Q96IV0
NP_066977.1	A0A024R280
NP_066977.1	Q9Y617
NP_006803.1	Q13438
NP_005056.3	Q3ZCU6
NP_005056.3	Q9UBV2
NP_786886.1	A0A024R0I3
NP_786886.1	P08134
NP_002924.1	P07998
NP_002924.1	W0UV93
NP_001672.1	P16615
NP_005164.2	A8K9K1
NP_005164.2	Q93084
NP_003003.3	Q8N474
NP_000042.3	A0A024R3C7
NP_000042.3	Q13315
NP_079430.3	O94901
NP_057646.1	B2R9N9
NP_057646.1	Q9NYK1
NP_057694.2	Q9NR97
NP_059138.1	Q9NR96
NP_003225.2	A8K6Q8
NP_003225.2	P02786
NP_003225.2	Q7Z3E0
NP_006271.1	P51571
NP_060582.1	Q9NVV0
NP_006073.2	P68363
NP_116093.1	Q9BQE3
NP_821133.1	P07437
NP_821133.1	Q5SU16
NP_001060.1	Q13885
NP_006077.2	Q13509
NP_006077.2	Q53G92
NP_006078.2	P04350
NP_006079.1	P68371
NP_001061.2	P23258
NP_064505.1	Q9NYU2
NP_061328.1	Q9BUV8
NP_006807.1	Q12907
NP_003365.1	A0A1L1UHR1
NP_003365.1	B3KTS5
NP_003365.1	P21796
NP_003366.2	A0A024QZT0
NP_003366.2	P45880
NP_001867.2	A0A024R5F4
NP_001867.2	B2RAQ8
NP_001867.2	P50416
NP_001867.2	Q8WZ48
NP_004368.1	A0A024R4W7
NP_004368.1	Q92523
NP_000089.1	A0A140VK13
NP_000089.1	P23786
NP_036346.1	Q9UM21
NP_055090.1	Q9UQ53
NP_037376.2	Q9UBM8
NP_653278.2	Q3V5L5
NP_000780.1	B4DKH4
NP_000780.1	P12821
NP_066191.1	Q9Y5Z6
NP_003774.1	O43825
NP_003773.1	B3KQP5
NP_003773.1	O96024
NP_003773.1	Q5STJ7
NP_006048.1	Q9Y2C3
NP_001488.2	P15291
NP_003771.1	O60909
NP_003770.1	A8K5Z0
NP_003770.1	O60512
NP_003769.1	B2RAZ5
NP_003769.1	B3KM35
NP_003769.1	O60513
NP_004766.2	Q9UBX8
NP_003645.1	O43916
NP_004845.1	O43529
NP_004258.2	Q9Y4C5
NP_004258.2	V9HVX9
NP_004264.2	Q7LGC8
NP_005760.1	Q8NCG5
NP_078809.2	Q9GZS9
NP_067628.1	Q9GZX3
NP_063939.2	Q9NS84
NP_071912.2	Q9H2A9
NP_113610.2	A0A024RC28
NP_113610.2	Q7L1S5
NP_006270.1	Q11203
NP_003024.1	A0A024R9L6
NP_003024.1	Q11201
NP_008858.1	A0A024QZA4
NP_008858.1	B3KXG9
NP_008858.1	Q16842
NP_006269.1	Q11206
NP_006269.1	Q6IBE6
NP_078917.2	Q5SRI9
NP_003772.1	O75752
NP_003772.1	Q7L9G8
NP_003772.1	Q8TDY1
NP_001744.2	Q03135
NP_001744.2	Q2TNI1
NP_001744.2	Q59E85
NP_037465.2	Q9Y6I3
NP_004346.1	P04233
NP_006414.2	Q9UI14
NP_004717.2	Q8NFH8
NP_003254.2	Q15399
NP_004887.2	O75436
NP_060676.2	Q96QK1
NP_068813.1	Q9Y5Y6
NP_003122.1	A0A024RD16
NP_003122.1	P11831
NP_001118.3	Q10567
NP_001119.3	O43747
NP_001119.3	Q8IY97
NP_003908.1	O75843
NP_005489.2	Q9Y6Q5
NP_001274.1	A0A024QYT6
NP_001274.1	P61966
NP_003907.3	P56377
NP_003907.3	Q549M9
NP_001034658.1	Q96PC3
NP_055018.2	O95782
NP_036437.1	O94973
NP_001273.1	P63010
NP_004060.2	P53680
NP_005736.3	P51572
NP_001894.2	P35221
NP_004380.2	P26232
NP_004380.2	Q49AD3
NP_037398.2	A8K141
NP_037398.2	Q9UI47
NP_006359.3	O43889
NP_004246.2	P20674
NP_001854.1	P14854
NP_055851.1	O94919
NP_055862.1	Q8N766
NP_060908.1	Q9NRD1
NP_036338.2	B4DPB1
NP_036338.2	Q96D42
NP_061152.3	Q8IZD2
NP_000567.1	P01584
NP_000591.1	B4DVM1
NP_000591.1	P05231
NP_000591.1	Q75MH2
NP_005552.3	A0A024RDY3
NP_005552.3	P11279
NP_775741.1	Q8N4V1
NP_036590.1	Q9Y5L4
NP_004076.1	O60220
NP_036591.2	G3XAN8
NP_036591.2	Q9Y5J9
NP_006105.1	O96008
NP_003179.1	O43318
NP_004886.3	Q96P20
NP_004536.2	O75438
NP_001963.1	P08246
NP_006397.1	Q13162
NP_006397.1	V9HW63
NP_002661.2	Q14651
NP_008964.3	O15258
NP_008964.3	Q5T094
NP_945353.1	Q92888
NP_055567.2	Q15005
NP_068747.1	P61009
NP_006452.3	Q96R06
NP_038470.1	Q9UJZ1
NP_149351.1	O15260
NP_009057.1	P55072
NP_009057.1	Q96IF9
NP_009057.1	V9HW80
NP_003253.1	Q99442
NP_612355.1	Q8IYS2
NP_660207.2	Q96AJ9
NP_003565.4	Q9P0L0
NP_005653.3	Q9Y277
NP_036375.1	Q9Y2D2
NP_001102.2,NP_056655.2	P55265
NP_068594.1	Q9HC16
NP_113584.3	A0A024R9W5
NP_113584.3	Q7Z6Z7
NP_066564.2	Q92830
NP_006757.2	A5PKX7
NP_006757.2	Q92794
NP_036462.2	B2RWN8
NP_036462.2	Q8WYB5
NP_008998.1	O95251
NP_115564.2	Q9H7Z6
NP_001420.2	Q09472
NP_001420.2	Q7Z6C1
NP_066964.1	P13010
NP_000969.1	A0A024R1Q8
NP_000969.1	P62829
NP_061189.2	A0A024RA51
NP_061189.2	A8K8X5
NP_061189.2	Q96GN5
NP_001013725.2	Q9P2K8
NP_003747.1	O15372
NP_003747.1	Q6IB98
NP_001307.2	P55060
NP_003607.1	O14893
NP_005861.2	O00422
NP_005861.2	X6RAL5
NP_001184033.1	Q03164
NP_002257.1	P52292
NP_002259.1	O00629
NP_002258.2	A0A024RDV7
NP_002258.2	O00505
NP_002255.3	P52294
NP_002260.2	O15131
NP_036448.1	O60684
NP_055785.2	Q92845
NP_005508.1	P05204
NP_036478.2	A0A024QZF1
NP_036478.2	P37198
NP_002582.3	P35558
NP_055915.2	Q7Z3K3
NP_003788.2	O75530
NP_003363.1	P61758
NP_060439.2	Q96ST2
NP_005484.2	A0A024QZW3
NP_005484.2	Q96S59
NP_005554.1	P16949
NP_003064.2	Q12824
NP_005110.2	Q9Y2W1
NP_001198.2	P20290
NP_003394.1	P25490
NP_002261.3	A0A024RAM0
NP_002261.3	Q92973
NP_443081.1	A0A024R9J9
NP_443081.1	Q9BV29
NP_550433.1	E5KTA5
NP_550433.1	P13051
NP_000380.1	A0A024RCX5
NP_000380.1	P38936
NP_004955.2	Q13547
NP_004955.2	Q6IT96
NP_002793.2	P62191
NP_002793.2	Q53XL8
NP_002795.2	A0A140VK42
NP_002795.2	P17980
NP_006494.1	A8K2M0
NP_006494.1	P43686
NP_002794.1	A0A140VK70
NP_002794.1	P35998
NP_002796.4	A0A140VJS3
NP_002796.4	P62195
NP_002798.2	Q99460
NP_002805.1	O75832
NP_002807.1	A0A0S2Z489
NP_002807.1	O00232
NP_002808.3	Q9UNM6
NP_002800.2	O43242
NP_002801.1	P55036
NP_005038.1	Q16401
NP_055629.1	Q15008
NP_002803.2	P48556
NP_002803.2	V9HW09
NP_002804.2	O00233
NP_006254.1	A0A0K0K1L8
NP_006254.1	Q06323
NP_002809.2	Q86SZ7
NP_002809.2	Q9UL46
NP_005780.2	P61289
NP_005780.2	V9HWJ8
NP_055429.2	Q14997
NP_006805.2	A0A140VJT2
NP_006805.2	Q92530
NP_002777.1	P25786
NP_002778.1	A0A024RA52
NP_002778.1	P25787
NP_002779.1	A0A140VK43
NP_002779.1	P25788
NP_002780.1	P25789
NP_002781.2	A0A109NGN6
NP_002781.2	P28066
NP_002782.1	A0A140VK44
NP_002782.1	P60900
NP_002783.1	A0A0K0K1K4
NP_002783.1	O14818
NP_002784.1	A0A140VK45
NP_002784.1	P20618
NP_002792.1	P40306
NP_002785.1	A0A140VJS6
NP_002785.1	P49721
NP_002786.2	P49720
NP_002787.2	A0A140VK46
NP_002787.2	P28070
NP_002788.1	P28074
NP_002790.1	E9KL30
NP_002790.1	Q99436
NP_004150.1	P28062
NP_002791.1	A0A1U9X8D7
NP_002791.1	P28065
NP_002148.1	P61604
NP_003395.1	P31946
NP_003395.1	V9HWD6
NP_006752.1	P62258
NP_006752.1	V9HW98
NP_036611.2	P61981
NP_003397.1	D0PNI1
NP_003397.1	P63104
NP_001623.3	B2R7C7
NP_001623.3	P05187
NP_110443.3	Q8N6S4
NP_003851.1	A0A024R5H0
NP_003851.1	O75531
NP_060011.1	A0A140CTX8
NP_060011.1	P22914
NP_849194.1	Q8WZ19
NP_056346.3	Q4AC94
NP_006081.1	A0A024R0C0
NP_006081.1	Q9Y6K0
NP_005659.1	Q92187
NP_001015001.1,NP_066270.1	P12532
NP_004371.2	Q92793
NP_036430.1	O75155
NP_055571.2	Q14008
NP_001341.1	A0A024RCS3
NP_001341.1	Q9UER7
NP_004406.2	B4DKX6
NP_004406.2	P15924
NP_005906.2	Q14566
NP_079150.3	Q8IZA0
NP_064550.3	Q9NS91
NP_000108.1	P50402
NP_689810.3	A0A024R9J2
NP_689810.3	Q8NA03
NP_057147.2	A0A140VJK7
NP_057147.2	Q7Z4H3
NP_060542.4	A2VDI1
NP_060542.4	B2RWN5
NP_060542.4	Q9H583
NP_116020.1	Q7Z4V5
NP_008971.2	Q9BUJ2
NP_689723.1	Q8N7B1
NP_078934.3	B3KT38
NP_078934.3	Q8TEX9
NP_057146.1	Q9Y3D0
NP_054767.3	Q9ULH7
NP_000918.2	A4D1D2
NP_000918.2	P08183
NP_775826.2	Q2T9J0
NP_003619.2	Q99569
NP_001118228.1	Q4VXU2
NP_004795.1	O76071
NP_000293.2	A0A024R4H0
NP_000293.2	Q02809
NP_000926.2	O00469
NP_002666.1,NP_150241.2	P29590
NP_061141.2	Q9H3U1
NP_037418.3	Q8NDT2
NP_036548.1	O60518
NP_006595.1	O75679
NP_001175.2	Q13535
NP_036580.2	P51692
NP_003343.1	A0A024R3Z2
NP_003343.1	P63165
NP_008868.3	A0A024R8S3
NP_008868.3	P61956
NP_003839.2	A0A024R325
NP_003839.2	Q96I99
NP_000427.1	A0A024R040
NP_000427.1	P55809
NP_003265.3	P48553
NP_068585.1	Q9BYV9
NP_005992.1,NP_525125.2	Q13748
NP_005992.1,NP_525125.2	Q1ZYQ1
NP_997195.1	Q6PEY2
NP_061816.1	Q9NY65
NP_006564.1	A0A0U5J7Q1
NP_006564.1	Q9Y275
NP_057698.2	O95551
NP_003330.1	P62837
NP_003325.2	A0A024R1A3
NP_003325.2	P22314
NP_573569.1	Q96LB4
NP_079510.1	Q9GZS3
NP_036613.2	Q9UKT9
NP_598003.2	Q8NEW0
NP_001265476.1	A1L4K2
NP_001265476.1	P45983
NP_056292.1	Q96ST3
NP_008867.2	P55854
NP_001054.1	A0PJA6
NP_001054.1	P02787
NP_001054.1	Q06AH7
NP_036442.3	O95239
NP_036442.3	Q59HG1
NP_000625.1	P25024
NP_001548.1	P25025
NP_001548.1	Q53PC4
NP_056988.3	O60841
NP_056988.3	Q8N5A0
NP_036340.1	P49590
NP_003736.1	O15524
NP_003736.1	Q4JHT5
NP_006049.3	Q15025
NP_005787.1	A0A024R6Y2
NP_005787.1	P61970
NP_003391.1	B3KWD0
NP_003391.1	O14980
NP_037497.1	Q9UJY5
NP_004748.2	Q12904
NP_006294.2	A0A024QZY1
NP_006294.2	Q13155
NP_002878.2	P54136
NP_006265.1	Q6IBD6
NP_006265.1	Q99731
NP_114429.2	G8IFA7
NP_114429.2	Q9H0W5
NP_055323.2	Q9NRW3
NP_055270.1	Q9Y4L5
NP_004271.1	O43324
NP_003370.2,NP_001104547.1	P15311
NP_005042.1	B7Z840
NP_005042.1	P47897
NP_004981.2	P56192
NP_002737.2	L7RXH5
NP_002737.2	P27361
NP_004732.2	B2RAU8
NP_004732.2	Q14978
NP_004732.2	Q96J17
NP_037473.3	Q9NTK5
NP_058651.3	Q9HD40
NP_002850.2	P49023
NP_078954.4	Q96I59
NP_005154.2	B0LPE5
NP_005154.2	B3KVH4
NP_005154.2	P31749
NP_001308119.1	B3KNL2
NP_006633.1	Q86SQ7
NP_006280.3	Q9Y490
NP_055874.2	Q9Y4G6
NP_689508.3	P26639
NP_002220.1	P17275
NP_002220.1	Q5U079
NP_003364.1	A0A024QZN4
NP_003364.1	B3KXA2
NP_003364.1	P18206
NP_001460.1,NP_001275905.1	A0A024R1N4
NP_001460.1,NP_001275905.1	P12956
NP_066565.1	P30419
NP_004799.1	O60551
NP_002724.1	A0A024R125
NP_002724.1	P54619
NP_057287.2	A0A090N8Q6
NP_057287.2	Q9UGJ0
NP_002726.1	P31321
NP_002727.2	A0A024R712
NP_002727.2	B3KY43
NP_002727.2	P31323
NP_001887.1	P19784
NP_001886.1	P68400
NP_001311.3	N0E4C7
NP_001311.3	P67870
NP_997700.1,NP_002729.2	P05771
NP_002568.2	A8K5M4
NP_002568.2	Q13177
NP_009330.1	P42224
NP_000092.2	B4DT46
NP_000092.2	P13498
NP_006144.1	A0A0S2Z4Y3
NP_006144.1	P16333
NP_001101.1	A0A024R5U5
NP_001101.1	O14672
NP_005556.1	Q13094
NP_852664.1	P27986
NP_005018.1	O00459
NP_005419.2	B2R8B5
NP_005419.2	P15498
NP_005419.2	Q96D37
NP_002567.3	A0A024R5P0
NP_002567.3	Q13153
NP_443102.2	Q96RF0
NP_006283.1	Q99816
NP_002101.2	F6SF04
NP_002101.2	P08631
NP_001014.1	P60866
NP_005460.2	O14734
NP_001649.1	A0A024R3Q3
NP_001649.1	P84077
NP_057535.1	P53618
NP_002040.1	P15976
NP_060731.2	A0A024RDA9
NP_060731.2	Q9NV70
NP_060773.3	A0A024QZT2
NP_060773.3	Q96KP1
NP_009208.2	A0A024QYZ6
NP_009208.2	O60645
NP_009208.2	Q69YP2
NP_068579.3	Q96A65
NP_061926.3	B2RDH5
NP_061926.3	Q8TAG9
NP_003362.2	P52735
NP_066268.1	B3KP89
NP_066268.1	P09471
NP_066268.1	Q8N6I9
NP_002394.1	A0A024RA94
NP_002394.1	P55001
NP_005914.1	Q99683
NP_060496.2	A0A024R5H6
NP_060496.2	Q6VY07
NP_056012.2	Q86VP3
NP_037506.2	Q8WUM4
NP_005408.1	P12931
NP_005182.1	A0N0P2
NP_005182.1	P33681
NP_787058.4	A8K632
NP_787058.4	P42081
NP_066961.2	A0A024R8H5
NP_066961.2	Q12933
NP_004611.1	Q9Y4K3
NP_002042.1	P23771
NP_002028.1	P06241
NP_998784.1	A0A024R7X3
NP_998784.1	Q9UI12
NP_001824.1	P09496
NP_001825.1	A0A024R7S3
NP_001825.1	P09497
NP_002638.2	Q8NEB9
NP_006209.2	P42336
NP_006209.2	Q4LE51
NP_006210.1	P42338
NP_005017.3	O00329
NP_002640.2	A0A024R720
NP_002640.2	P48736
NP_002636.2	L7RRS0
NP_002636.2	O00443
NP_002637.3	A2RUF7
NP_002637.3	O00750
NP_002637.3	Q4LE65
NP_004561.3	B7ZLY6
NP_004561.3	O75747
NP_005202.2	P07333
NP_001193420.1	Q7Z434
NP_003038.2	B2RAH2
NP_003038.2	P19634
NP_003039.2	Q9UBY0
NP_004165.2	P48764
NP_001011552.2	Q6AI14
NP_004585.1	Q14940
NP_004585.1	Q9NSW9
NP_006350.1	Q92581
NP_115980.1	A0A024R176
NP_115980.1	Q96T83
NP_056081.1	Q9Y2E8
NP_775924.1	Q8IVB4
NP_001219.2	Q14790
NP_004433.2	P29323
NP_004433.2	Q6NVW1
NP_001005.1	P46783
NP_000656.1	P22303
NP_001248363.1	Q9BTE6
NP_004295.2	B6D4Y2
NP_004295.2	Q9UM73
NP_057169.2	Q6UW56
NP_003089.1	Q13424
NP_036227.1	A0A024QZR5
NP_036227.1	Q9Y2T2
NP_005493.2	B2RUU2
NP_005493.2	B7XCW9
NP_005493.2	O95477
NP_060444.3	A0A024R494
NP_060444.3	Q17RG0
NP_060444.3	Q676U5
NP_203746.1	Q8NAA4
NP_203746.1	Q9H7Q5
NP_003757.1	A0A024R1X5
NP_003757.1	Q14457
NP_066301.1	Q13884
NP_006741.1	A0A024R732
NP_006741.1	Q13425
NP_006627.2	P13995
NP_001895.1	A0A024R2Q3
NP_001895.1	P35222
NP_004355.2	P49715
NP_001797.1	P53567
NP_006557.2	Q15762
NP_057663.1	Q9NPF0
NP_004347.1	A0A024RCB7
NP_004347.1	P60033
NP_001782.1	A0A024RAE4
NP_001782.1	P60953
NP_008915.1	P78369
NP_004757.1	P35606
NP_001495.1	P49682
NP_001871.2	P15336
NP_001252.1	A0A024R880
NP_001252.1	P50750
NP_000068.1	K7PML8
NP_000068.1	P42771
NP_001092872.1	A0A024R6K1
NP_001092872.1	O75909
NP_085056.2	J3KNF8
NP_085056.2	O43169
NP_061820.1	G4XXL9
NP_061820.1	P99999
NP_001712.1	P51813
NP_004937.1	Q5XG91
NP_004937.1	Q92608
NP_003174.3	B2RNB2
NP_003174.3	P78536
NP_006136.1	P25685
NP_006136.1	Q6FHS4
NP_001026881.1	Q969X5
NP_055615.8	A4D1X5
NP_055615.8	Q92556
NP_061841.2	Q9NY99
NP_000749.2	P04141
NP_002145.3	P34932
NP_005517.1	Q00613
NP_068814.2	A0A024R6B5
NP_068814.2	P54652
NP_002124.1	P09601
NP_002124.1	Q6FH11
NP_001139277.1	A1A4Y4
NP_002213.5	B4DER3
NP_002213.5	B4DGH1
NP_002213.5	Q14643
NP_002213.5	Q59H91
NP_000576.1	P40933
NP_940982.1	Q6PCB7
NP_004983.1	D3YJ43
NP_004983.1	P51608
NP_004983.1	Q59FJ6
NP_055156.1	A0A024RD08
NP_055156.1	Q9NZJ7
NP_002745.1	A0A024RD04
NP_002745.1	O15264
NP_002362.1	A0A024RE19
NP_002362.1	P21145
NP_006867.1	A0A024R5F9
NP_006867.1	O43505
NP_001813.1	P15882
NP_005268.1	P51674
NP_005269.1	A0A024RBV7
NP_005269.1	Q13491
NP_060300.1	A0A024R9U3
NP_060300.1	Q9NX40
NP_002558.1	D9IAI1
NP_002558.1	P30086
NP_000305.3	F6KD01
NP_000305.3	P60484
NP_006496.4	A0A0C4DG49
NP_006496.4	A8K4I1
NP_006496.4	P15151
NP_036286.2	Q9UKV8
NP_064567.2	Q969W9
NP_001617.1	P31751
NP_005456.1	Q9Y243
NP_008839.2	A4D2P1
NP_002863.1	A0A024R1P2
NP_002863.1	P15153
NP_002863.1	V9H0H7
NP_004153.2	A0A024R2K1
NP_004153.2	P20339
NP_004628.4	A0A158RFU6
NP_004628.4	P51149
NP_004911.2	H7C175
NP_004911.2	Q6ZMQ8
NP_003141.2,NP_644805.1	P40763
NP_004159.2	A0A024QZ30
NP_004159.2	P31040
NP_004844.1	Q9UNK0
NP_001754.2	P06126
NP_000725.1,NP_932170.1	P20963
NP_055022.2	P06127
NP_004606.2	P41732
NP_060244.2	Q5VV42
NP_004610.1	O00463
NP_808808.1	Q9NXG6
NP_000052.1	Q06187
NP_000052.1	Q5JY90
NP_005537.3	Q08881
NP_002341.1	A8K379
NP_002341.1	P07948
NP_002341.1	Q6NUK7
NP_003206.2	P42680
NP_009199.1	Q9Y279
NP_003452.1	Q15942
NP_003452.1	Q96AF9
NP_003168.2	A0A024R244
NP_003168.2	P43405
NP_861438.3	B7TQM3
NP_861438.3	Q6NTF7
NP_258257.1	A0A024R8B8
NP_258257.1	Q9H7P6
NP_443156.2	Q8TCX5
NP_001003818.1,NP_477514.1	Q9C030
NP_056281.1	Q9H3S7
NP_078943.1	A0A024RBU0
NP_078943.1	Q9H9H4
NP_057134.1	Q9Y3B7
NP_001635.2	P41238
NP_009089.4	A0A024R0K2
NP_009089.4	O75534
NP_004078.2	Q12959
NP_004593.2,NP_059346.2	B3KRE0
NP_004593.2,NP_059346.2	O95793
NP_065761.1	A0A024R4G1
NP_065761.1	Q8N1G4
NP_004999.1	P55769
NP_004999.1	Q6FHM6
NP_077289.1	A0A024R1M6
NP_077289.1	Q9UGY1
NP_001527.3	H7C2I1
NP_001527.3	Q99873
NP_002471.1	B2RAH5
NP_002471.1	O14974
NP_002930.2	A0A140VJT8
NP_002930.2	P13489
NP_009109.3	Q9Y3F4
NP_060206.2	A0A024R388
NP_060206.2	Q6MZT3
NP_060206.2	Q9NXG2
NP_689971.4	Q658Z6
NP_689971.4	Q7Z739
NP_002297.2	A0A024R693
NP_002297.2	P17931
NP_612410.1	A0A024R7L6
NP_612410.1	Q96EY5
NP_057292.1	Q548N1
NP_057292.1	Q9UK41
NP_689628.2	Q8NEZ2
NP_054888.2	Q9BY43
NP_789782.1	Q9H444
NP_689497.1	Q96CF2
NP_006145.2	P46934
NP_056092.2	Q96PU5
NP_000541.1	P17643
NP_037498.1	Q9UJX6
NP_002898.2	A0A024RAV2
NP_002898.2	P46063
NP_004304.1	P32121
NP_066997.3	Q8N163
NP_005905.2	B4DLA6
NP_005905.2	P33991
NP_056070.1	B3KXG6
NP_056070.1	Q8IWV8
NP_065816.2	Q5T4S7
NP_003742.2	A0A024R821
NP_003742.2	P55884
NP_003743.1	A0A024QYU9
NP_003743.1	Q99613
NP_003745.1	O00303
NP_003746.2	O75821
NP_003748.1	Q13347
NP_003748.1	Q5U0F4
NP_037366.1	Q9UBQ5
NP_057175.1	Q9Y262
NP_000131.2	P22830
NP_000131.2	Q7KZA3
NP_005558.1	A0A0S2Z3Y1
NP_005558.1	Q08380
NP_002077.1	B0LPF3
NP_002077.1	P62993
NP_055055.1	Q9UGP4
NP_056515.2	Q9UMS0
NP_006591.1	Q9Y266
NP_056365.1	Q9H4L5
NP_002688.3	P14859
NP_002689.1	P09086
NP_057030.3	Q9BRX2
NP_002892.1	Q15293
NP_002892.1	V9HW95
NP_001025.1	P31350
NP_003698.1	Q9Y265
NP_001009552.1	A0A140VJS0
NP_001009552.1	P62714
NP_003102.1	Q02447
NP_003102.1	Q86TP0
NP_002931.2	P61221
NP_000601.3	P16070
NP_002129.2,NP_001003810.1	Q14103
NP_005311.1	P16402
NP_005313.1	P16401
NP_005314.2	P22492
NP_002214.2	Q14571
NP_002215.2	A6H8K3
NP_002215.2	Q14573
NP_002215.2	Q59ES2
NP_689837.2	Q8IU60
NP_002380.3	P15529
NP_115766.3	Q9BYG3
NP_002997.2	Q14242
NP_037377.1	A0A024R705
NP_037377.1	Q9UN37
NP_004860.2	A0A024R2C5
NP_004860.2	O75351
NP_149124.3	P09543
NP_573572.1	Q4VCS5
NP_570899.1	A0A024R3A6
NP_570899.1	Q8IY63
NP_057285.3	Q9Y2J4
NP_000028.3	P16157
NP_000033.2	P02749
NP_001092763.1	B4DYE2
NP_001092763.1	Q2VIQ3
NP_001952.1	P13639
NP_055034.2	P43627
NP_055034.2	Q6H2H0
NP_055034.2	Q8N742
NP_000528.1	P00797
NP_005092.1	P05161
NP_001011.1	P62249
NP_001000.2	A0A024R4Q8
NP_001000.2	P46782
NP_036387.2	Q9H0D6
NP_000966.2	P62913
NP_000966.2	Q5VVD0
NP_000981.1	P46776
NP_000982.2	P46779
NP_296374.1	A0A024RDH8
NP_296374.1	P49207
NP_009140.1	P42766
NP_000989.1	P61513
NP_001084.3	O00763
NP_004030.1,NP_001002858.1	P07355
NP_009176.2	Q8WWM7
NP_000065.1	P29965
NP_001771.1	A0A024RB05
NP_001771.1	P08962
NP_001760.1	P21926
NP_055268.1	A0A024R4S0
NP_055268.1	O43633
NP_057163.1	Q9Y3E7
NP_001005271.2	B3KWV4
NP_001005271.2	Q12873
NP_001005271.2	Q2TAZ1
NP_001777.1	I6L9I5
NP_001777.1	P06493
NP_004926.1	A0A090N7W4
NP_004926.1	Q00535
NP_055208.2	F8VPI7
NP_055208.2	Q4LE57
NP_055208.2	Q9NUL3
NP_005681.2	B4DYR6
NP_005681.2	O00429
NP_057407.2	B4DXV3
NP_057407.2	Q9UII4
NP_005073.2	Q14258
NP_065921.2	Q7Z6J0
NP_660215.1	Q96F44
NP_006065.2	B4DQS5
NP_006065.2	Q8IYM9
NP_008959.3	A0A1U9X8R1
NP_008959.3	Q2L6J1
NP_008959.3	Q9BZY9
NP_060677.2	Q9BVG3
NP_004436.4	F8WCM8
NP_004436.4	O15197
NP_006423.1	A0A024R6C0
NP_006423.1	P61916
NP_055880.2	Q149M6
NP_002676.1	Q01780
NP_005078.2	P51114
NP_009216.1	P60520
NP_001193496.1	Q16666
NP_003897.2	O60318
NP_000153.1	P35557
NP_000153.1	Q53Y25
NP_291031.2	Q02747
NP_116171.3	Q8TDQ0
NP_006460.2	Q9Y6Y0
NP_006539.3	Q9Y6M1
NP_065799.1	Q9H0H0
NP_068575.1	Q9HBE4
NP_056130.2	Q6PKG0
NP_003617.1	B3KVS8
NP_003617.1	Q13136
