Q12078	Q92331
Q08232	P07143
Q08457	P10592
Q04329	Q08448
Q08448	P53174
Q08448	P39970
P40455	Q08446
P20449	Q12023
P12611	Q12298
P53126	Q08438
Q08419	P32449
Q08417	P25358
Q02794	P32862
P47049	Q02794
Q02794	P41695
Q02794	P32466
P20449	P38220
P12611	Q07949
Q07800	P12611
P12611	P39010
P35271	P38909
P25584	P38909
P40093	P51534
Q12433	Q92328
Q06411	Q12433
P38910	P38910
Q03219	Q02805
P38903	P53958
P53011	P38903
P33890	P43597
Q03667	P54867
Q12125	Q12118
Q12118	P38276
Q12094	P40542
P25036	P36044
P27637	Q12512
P43554	Q12333
P21304	Q12068
P53265	Q12068
P89105	P38759
Q00582	Q08287
Q02794	Q08270
Q08270	P53736
P53842	Q08270
Q08270	Q05031
Q08270	Q04659
P09624	Q99383
P40512	Q12348
P53632	P46678
P53632	P37267
Q12469	P53100
Q12154	Q12285
Q12239	P53174
P43582	Q08241
Q08108	Q12215
Q12215	P47128
Q12272	P33734
P32353	Q08240
Q08240	P38722
Q12039	P33311
P40339	P38629
Q12411	P48232
Q99345	P25615
P33895	P36224
P33895	P19073
P33895	P50090
P33895	P48837
P23301	P33895
Q08227	P40582
Q08226	P53050
P32656	Q12265
Q06709	Q12326
Q12449	P21182
P32469	Q08213
Q08204	Q99332
Q08199	Q06688
Q08193	P46973
Q08193	P47084
P39996	P38967
Q08144	Q03790
Q08144	P43547
P22517	Q12118
Q08118	Q06604
Q08118	O13539
Q08118	Q04562
Q08110	P36117
P50946	P04786
Q12006	Q01684
Q07804	P52924
P39008	Q03935
P53741	Q01477
P53741	Q03935
P38999	P48567
P53733	P38306
P53873	P53728
P47052	P53728
P32569	P53725
P27514	P38147
P53939	P27515
P47115	P27515
Q12306	P27515
P24004	P33760
P61864	P42835
P32478	P42839
P43552	P32452
P53831	Q12179
P08465	P36100
P08465	P32605
Q04659	P53840
P53845	Q12402
Q04902	P53846
P53846	P38860
P52919	P53847
P53847	Q12745
P38781	P53847
P34218	P53847
P40164	Q06091
P07257	Q02821
Q02821	Q02895
Q03063	Q02821
Q02821	P53633
Q02555	Q02821
Q06178	Q02821
Q02821	Q05789
P36528	P32375
Q08962	P53864
Q06672	P41812
Q06686	P41812
P53868	P48236
Q06208	P11938
P40157	P38862
Q04429	P40161
Q03177	P32573
P47041	P40164
P31111	P40164
P40164	Q07732
P38193	P40164
Q06592	Q02821
Q02821	P54999
Q12134	Q02821
Q02821	Q99312
Q02821	P38910
Q02821	P35193
Q02821	P53755
P53824	Q02821
Q02821	P42884
P53877	Q02821
P53955	Q02821
Q02821	P32796
Q02821	P09201
Q06137	Q02821
Q02821	Q06169
Q02821	Q05871
Q06549	Q02821
Q05788	Q02821
Q02821	Q12020
P14904	Q02821
P36103	Q02821
Q02821	P47115
Q02821	P47105
P08536	Q02821
P40892	Q02821
P39534	Q02821
P47041	Q02821
P38716	Q02821
P38791	Q02821
Q02821	P38744
Q02821	P38689
P36102	Q99257
Q05080	Q02784
Q08729	Q04322
P38439	Q04121
Q08270	Q12396
Q02794	P21705
P00360	Q02821
Q08754	P06242
P42951	Q12446
P40507	P53632
P27515	P27515
P00358	Q02821
Q02891	P53108
P06773	Q02866
P39975	Q12256
Q08729	P43602
P40325	Q01476
P38310	Q08474
Q08300	Q12154
Q12443	Q08227
P38326	P53730
P36118	P53847
P35198	P40164
Q02821	P36010
P21802	P11487
P06777	Q12098
P24720	P38701
P32854	P38166
Q04396	P52923
P36000	Q02821
Q08789	P40040
Q03029	P43634
Q8NI16	P05230
Q03860	Q02724
P54862	Q08754
Q03433	Q08754
Q08729	P38694
Q05510	P32875
Q03050	P02992
Q12123	P17123
Q12189	Q07804
Q12320	P38079
P48837	P51534
P50947	P38967
P39008	Q02794
P00044	P53823
P43574	P53847
P28241	Q02821
P17423	Q02821
P15992	Q99257
P33419	Q02866
Q02784	P46997
Q04347	Q08729
P33442	Q12196
Q04418	Q08270
Q12239	P28777
P40485	P42846
P40465	Q02821
Q99332	Q05080
Q06410	Q99373
P38615	Q99299
Q12052	Q12230
P38633	P28743
P22216	P38960
P32854	Q12417
Q02784	P43582
Q03063	Q03063
P37838	P12385
P42951	P48526
P19657	O13519
Q08754	P53343
Q12305	Q04947
Q06127	Q08729
P16521	Q08729
Q08729	P36166
Q08729	P40567
P40519	Q08729
Q08729	P38790
P09959	P17558
P33297	P40492
Q12518	Q99210
Q12415	P39103
Q12274	P25087
Q04779	P26786
P53047	Q08448
P52891	Q08270
P39002	Q08269
Q12154	P22133
P47069	Q12366
Q12493	Q12366
Q03897	P32911
P33338	Q02629
Q03790	P53857
P53857	P40582
Q06410	P53861
P53862	P53862
P07278	Q02821
P40554	Q02821
P38697	Q02821
Q07442	Q08270
P53184	Q02821
P37261	Q02821
Q12107	P53882
P53965	P50946
Q02199	P48232
P32454	P22146
P38703	Q03579
P33297	Q02554
Q07418	Q03824
P53955	Q04749
P53060	Q04749
P39076	P37296
P32572	Q02630
Q02630	P40368
Q12365	P38987
P38987	P38523
P53955	P14747
Q06208	P33300
P21264	P53895
P36224	O13567
Q04432	Q03687
P43549	P38987
P53204	Q02821
P15315	Q02821
P05373	Q02821
P25453	Q02821
Q02821	P32263
Q02821	Q04429
Q02821	P29509
Q03954	Q02821
Q02821	Q03860
Q02821	P17709
Q02821	P53335
P51601	Q02821
P32318	Q02821
Q02821	P53281
P32805	Q02821
Q02821	P46946
Q02821	P43619
P43545	Q02821
Q02821	P07283
Q02821	P43577
P43582	Q02821
Q02821	P29311
P25454	Q02821
P40037	Q02821
Q02821	P40011
Q02821	P37303
P39998	Q02821
Q02821	Q04432
Q02821	Q12306
Q02821	Q99258
Q02821	Q04120
Q12493	Q02821
Q02821	Q06675
Q02821	Q03973
Q02821	P19262
P38956	Q02821
Q02821	P11353
Q02821	Q07786
Q02821	Q07655
P41940	Q02821
Q02821	P25659
P25367	Q02821
Q02821	P25555
Q02821	P38122
Q02821	P38276
P15992	Q02821
Q02821	P38075
Q02821	P35195
P39708	Q02821
Q01574	Q02821
P28004	Q02821
P53309	P22211
P50946	P53879
P05750	Q05905
P53885	P38910
Q05027	P50946
P53934	Q12320
P47912	P06786
P38164	P53950
P53959	P53271
Q04598	P53959
P01095	P38753
P39001	P53900
Q05080	P53901
P41948	P40024
Q05948	P53909
P36077	P53909
Q04964	P53924
Q05791	P53924
P53924	P32318
P28496	P53930
P34758	P53934
P53934	P40917
P53934	Q12339
P32562	P53934
P53934	Q03703
Q12327	P53934
P36058	P53934
P36102	P53934
P53934	P43682
P53934	P47138
P53934	P47120
P53934	P47092
P53934	P47041
P53934	P40543
P38875	P53934
P38801	P53934
P53050	P53934
P53934	P53309
P53301	P53934
P41896	P53934
P53934	P49686
P19262	P53934
P06786	P33890
Q12306	P06786
Q12343	P48232
P53271	P48232
P33420	P39013
P53939	P38615
P53939	P38074
P47083	P53941
P53507	P42223
Q12745	P53616
P53154	P53947
P53953	P15303
Q10740	P53967
Q06708	P53959
P40460	P53959
P53959	P53079
Q02199	P53959
P53959	Q04934
P53060	P46678
P28834	P28241
P28834	P35193
P47821	O13549
P40584	P25294
P36224	P53343
P36224	P53834
P39113	Q02794
P53834	P48510
P38428	P53009
P39927	P38912
P40546	Q04847
P38839	P47912
P20107	P48164
P38439	Q02554
Q05027	P21264
Q02794	Q05027
P42846	Q05027
Q12460	Q05027
P11745	P28626
P38852	P11745
P38728	Q05670
P12868	Q07468
Q05016	Q06339
Q03655	P53093
Q06410	Q03654
Q04048	Q03654
P29340	Q03652
Q12306	Q03652
P53089	Q03648
P16862	P16861
Q06410	Q03694
Q03694	P46983
P23644	P47106
P38756	P23644
Q12365	P20437
P53303	P20437
Q03236	Q05942
P41697	P15108
Q00453	P39561
Q01329	Q00453
O13587	P18899
Q12380	Q03818
P18851	Q03818
Q04659	Q03818
P43536	Q03818
Q03818	P43562
Q12306	Q03818
Q03795	Q07418
Q03792	P39929
Q12016	Q03790
Q03790	Q03790
Q03790	P45819
Q03790	P49687
P40073	Q03790
Q05166	Q03790
P28626	Q04924
Q02795	Q12192
P39711	Q02795
Q02875	P40217
Q04067	P40217
P38140	P40214
P34078	P05750
P38080	P40214
Q12232	P18961
Q04272	Q04226
Q03175	P31373
Q03151	P07267
P53824	Q03148
P36013	Q04304
Q04272	Q06696
P47142	Q04272
Q07807	P04710
P46671	Q12516
Q06608	Q02630
Q02630	Q02825
Q02608	Q02630
P33122	Q02630
Q02630	Q12506
Q12012	Q02630
Q02630	Q08742
Q08686	Q02630
Q99314	Q02630
P25043	Q02630
Q08521	Q02630
Q02630	Q12453
Q02630	Q12057
Q02630	Q08503
Q08465	Q02630
P36025	Q02630
Q02630	P38910
Q02630	Q12512
Q02630	Q12517
Q02630	Q12146
Q12285	Q02630
P52923	Q02630
P53736	Q02630
P40344	Q02630
P53826	Q02630
P40169	Q02630
P53939	Q02630
Q02630	P22146
P36224	Q02630
Q02630	Q03695
Q02630	Q03798
Q02630	P28625
Q02630	P23639
Q02630	P19880
O13576	Q02630
Q06053	Q02630
P32794	Q02630
Q02630	P41698
Q02630	Q06159
O13543	Q02630
Q02630	P21304
Q02630	P33322
Q12418	Q02630
P39102	Q02630
Q02630	P25385
Q08023	Q02630
P36032	Q02630
P34078	Q02630
Q02630	P47166
P47172	Q02630
Q02630	P47168
Q02630	P40581
P40523	Q02630
P28007	Q02630
Q02630	P38771
Q02630	P47126
Q02630	P38892
Q02630	Q02629
Q02630	P21373
P41903	Q02630
P47026	Q02630
Q02630	P40510
Q04734	P07271
P23639	P40465
P18888	P23639
P15315	P23639
P23639	P53116
P38969	P54838
P38987	P00812
P38987	Q02866
P38987	Q08904
P38987	Q12134
P21264	P38987
P38987	P27515
P38987	P42884
Q06178	P38987
Q06168	P38987
Q06549	P38987
Q05775	P38987
Q12020	P38987
P38987	P14904
P38987	P36010
P32861	P38987
P38987	P40892
P38987	P39534
P38871	P38987
P38987	P38821
P38716	P38987
P38820	P38987
P38987	P17423
P38987	P40325
P38987	P51601
P38987	P32318
P38987	P53238
P05373	P38987
P38987	P38122
Q04712	P36064
Q12506	Q06208
P38987	P43582
P38987	P32263
P39979	P38987
P38987	P38986
Q02630	P38722
Q02630	P38728
P38749	Q02630
P38703	Q02630
Q02630	P10834
Q02630	P53287
P53250	Q02630
P38987	Q07655
P38987	P38276
P15992	P38987
P50947	P33441
P53397	Q08096
P22517	Q04969
P32796	P32796
Q03697	Q12202
Q03707	Q03406
Q12134	P32500
P32500	P53204
Q12222	Q03718
P49957	P05085
P38080	P49957
Q02794	Q04231
Q06665	Q04231
Q04231	Q12310
P25563	P25087
Q03446	P32939
P07279	P41733
P52919	Q04233
Q03441	P52919
Q06608	Q06199
P07267	Q06208
Q02889	Q06208
Q06208	Q03083
Q12363	Q06208
Q12044	Q06208
Q02630	P40357
Q02630	P53070
Q02630	P35190
P39958	Q02630
P40074	Q02630
Q02630	Q12306
Q03407	Q02630
Q02630	Q03305
P24813	Q02630
Q06385	Q02630
P87282	Q02630
Q02630	Q04934
P39001	Q02630
P19262	Q02630
Q03195	Q02630
Q02630	P13587
Q02630	P05318
Q02630	P21954
Q07418	Q02630
Q02630	P25333
P11710	Q02630
Q02630	P38155
P38349	Q02630
Q02630	P38316
P38315	Q02630
Q02630	P38304
Q02630	P38113
Q02630	P34215
P38276	Q02630
Q02630	P38272
P38263	Q02630
P38220	Q02630
P38124	Q02630
P38173	Q02630
P05754	Q02630
P07256	Q02630
P39723	Q02630
Q12020	P11746
P26321	Q04212
P40056	P40202
Q05080	Q06410
Q04368	Q06410
Q04368	P53271
P40083	Q04368
Q03322	Q04364
Q06410	Q04359
Q03677	Q12359
P47069	P32562
Q12099	Q03103
P53101	Q03124
Q03124	P43609
Q03790	Q12746
Q12746	Q01519
Q00582	P09201
P53290	Q00582
P53330	P23642
P04650	P54786
P54786	Q00362
Q03760	Q06672
P38199	P29478
Q01846	O13548
Q12191	Q04199
Q04201	P47142
Q12154	Q04201
P11747	Q04226
P11747	P47041
P54787	P29703
P23639	O13567
Q12365	P23639
P23639	P38910
P35193	P23639
P23639	Q06708
P23639	Q06137
Q12107	P23639
P23639	P39534
P23292	P39010
P54005	P39940
P21242	Q02630
P38987	Q07993
Q02821	P06115
Q02821	P15202
P53895	P53895
P45976	P53934
P53507	Q06406
P42221	Q06596
P36224	Q02199
Q03695	Q07980
Q06169	Q03790
P34758	Q02630
P48560	Q02630
Q02630	P32364
P45819	Q02630
P37263	P38987
P21264	Q04231
Q06410	Q04749
P38987	P07257
P38987	Q06592
P00359	Q02821
Q02821	Q04178
Q12434	P53882
P10823	P53919
Q03935	P53934
Q03579	Q03790
P11433	Q03579
Q03532	P14904
P40555	Q03691
Q99257	Q03880
P07246	Q12396
P53747	Q02630
Q02630	P38874
Q02630	P53036
P25569	Q02630
P33419	P38987
P38987	P53633
Q03433	Q06410
P38868	P53883
P53615	Q12265
P36076	Q02630
P17119	Q03673
P38987	P09201
P25659	P38987
P53050	Q02821
Q02821	P32582
Q02821	P39979
Q04066	Q02821
P53890	Q12458
P53890	Q03913
P53891	P40567
Q08842	P53899
P53932	P38885
P53934	Q05881
P53963	P05753
P53970	Q04149
P53974	P53309
Q03935	P53974
P35180	P53976
Q07978	P39523
Q12443	Q04458
Q03148	P43545
Q04305	P40020
Q08457	Q02630
Q02630	P35727
Q03630	Q03337
Q08503	P12683
P53718	P12683
Q04969	P38316
Q04697	P40582
P53956	P32796
P32796	P40202
P34760	Q08961
Q06208	Q06512
P07703	Q06208
P53975	Q07895
Q02630	P53284
P34160	Q08920
P53752	Q06208
Q06208	P40335
Q06208	P35842
Q04603	P32366
Q06695	Q01454
P09201	P09201
P40210	Q05934
P47041	Q05934
P36027	Q06178
Q08280	Q05902
Q12349	P39110
P32806	Q12349
P53060	Q12349
P32502	Q02336
Q12035	Q02574
Q02574	Q07915
Q02574	Q07897
Q02574	P25354
Q06208	Q06162
P40963	P32366
P32366	P49435
P41940	Q06142
Q12349	P47140
P32502	Q12134
P40567	Q02574
P32366	P53967
P39744	Q06208
Q06208	P38934
Q08581	Q06208
Q12149	Q06208
P27514	Q06208
P53718	Q06208
Q06208	P53846
Q06208	P53584
P53913	Q06208
P53942	Q06208
Q06208	P53979
P40218	Q06208
Q06208	P46671
P34161	Q06208
Q06205	Q06208
Q06208	P23287
Q06417	Q06208
Q06208	P53247
Q06208	P06700
Q12031	P32366
P32854	P32366
P32366	Q08108
P32366	P42838
Q05905	Q06208
Q06563	Q06208
Q12127	Q06208
Q12418	Q06208
Q07930	Q06208
Q06208	Q03048
P26793	Q06208
P00830	Q06208
Q06208	P40437
P40533	Q06208
Q06208	P38693
P53195	Q06208
P43553	Q06208
Q06208	P32569
Q06208	P27895
Q03406	Q06208
P87269	Q06208
P32578	Q06208
Q06208	P04803
P53379	Q06208
P34730	Q06208
P25693	Q06208
P25619	Q06208
P25563	Q06208
P38328	Q06208
Q06208	Q01448
P38086	Q06208
P38166	Q06208
Q06205	P47065
P32900	P05739
Q06813	P32366
P32366	Q12461
P32366	P39107
P32366	Q12059
Q08903	P32366
P32366	P46367
P32366	P22203
Q12507	P32366
P32366	P09032
P32366	P32490
P32603	P32366
Q08428	P32366
P32366	Q02794
P32366	P40917
Q08206	P32366
P32366	P00890
P40167	P32366
P32366	P53877
P40579	P32366
P32366	P38836
P32366	P38758
P31688	P32366
Q07738	P32366
Q06204	Q05789
P32366	Q04767
P32366	Q03433
O13558	P32366
Q06479	P32366
Q06216	P32366
P32366	Q05791
P32366	P32335
P16467	P32366
P39929	P32366
P32366	Q07923
P36169	P32366
P32366	Q02203
P32366	P47172
P32366	P46965
P32366	P46957
P32366	P40885
P32366	P39534
P32366	P32581
P47041	P32366
P32366	P47054
P40459	P32366
P40471	P32366
P32366	P38867
P38827	P32366
P32366	P53252
P53147	P32366
P40041	P32366
P39904	P32366
P49775	P32366
P35198	P32366
P32366	Q03935
P32366	P35178
P32366	Q07684
P32366	Q07649
Q12063	P32366
P32366	P25346
P32366	P20049
P33315	P32366
P32366	P38070
P32366	P80235
Q06204	Q02794
Q06204	P40917
Q06204	P36154
Q06204	Q00772
Q06204	P53050
Q06204	Q03935
P40573	O13577
Q06623	Q06410
P33419	Q06410
P38523	Q06410
Q06410	P53877
Q06410	P53939
P39523	Q06410
Q06410	P47095
P19262	Q06410
Q06410	Q06410
P40060	Q06410
Q12493	Q06410
Q06410	Q12421
P25649	Q06410
P18634	Q12365
P36112	P41057
Q06708	Q06708
Q06707	Q06411
P34165	Q06706
Q12748	P80235
O13545	P37264
P25042	Q05934
P37366	Q05934
Q05934	Q02873
Q05934	Q02783
Q05934	P54113
Q05934	P35736
P40526	Q05934
P39953	Q05934
Q05934	P48813
Q06674	Q05934
Q05934	P35198
P39517	Q05934
P23594	Q05934
P25591	Q05934
P38126	Q05934
Q05934	P38170
P51862	Q07622
Q06485	P38803
P41698	P38220
P33328	P49954
P33419	Q06142
P00812	Q06142
P50861	Q06142
P42884	Q06142
Q06142	Q03818
Q06142	P19880
P09201	Q06142
Q06178	Q06142
P25293	Q06142
Q06142	P36010
P07278	Q06142
P38697	Q06142
P51601	Q06142
P32318	Q06142
P46946	Q06142
P05373	Q06142
P43619	Q06142
P39979	Q06142
P17079	Q06142
P29509	Q06142
P38986	Q06142
P15202	Q06142
O94084	P38166
P38122	Q06142
P36029	Q06137
Q06135	P07283
P05317	P02400
P10622	P05317
O94085	P53427
O94085	P43558
O94085	P25627
P28004	O94084
Q00776	Q02721
P49167	P33328
P49167	P40504
Q06169	Q06169
O13554	P38177
Q06703	P53154
P08004	P19414
P54999	Q12349
Q12349	P34167
Q06489	Q12349
Q12349	P33419
Q12349	Q99216
P53825	Q12349
Q12349	P53845
P40162	Q12349
P40169	Q12349
P53982	Q12349
Q12349	Q05031
Q03218	Q12349
Q03790	Q12349
P28625	Q12349
P40214	Q12349
P40211	Q12349
Q12349	Q04304
Q12349	P54000
Q12349	Q03673
Q12349	Q00582
Q03629	Q12349
Q12349	Q04964
Q03707	Q12349
Q12349	P19880
Q12349	P54007
Q12349	Q06188
Q05791	Q12349
Q12349	P35200
P11163	Q12349
Q12349	Q12418
P32802	Q12349
P34078	Q12349
Q12349	P33401
P14904	Q12349
P36076	Q12349
P31412	Q12349
Q12349	P14540
P47157	Q12349
Q12349	P47142
P40509	Q12349
Q12349	P47129
Q12349	P47105
P00358	Q12349
P40889	Q12349
P22135	Q12349
P08525	Q12349
P20433	Q12349
Q12349	P42951
P40365	Q12349
P47041	Q12349
P38624	Q12349
Q12349	P40584
P40452	Q12349
Q00578	Q12349
P40471	Q12349
P40476	Q12349
Q12349	P00425
P40481	Q12349
P40520	Q12349
P41277	Q12349
P40185	Q12349
P40186	Q12349
P40536	Q12349
Q12349	P40545
Q12349	P32527
P48362	Q12349
P53297	Q12349
P53251	Q12349
Q12349	P40357
P53077	Q12349
Q12349	Q01939
Q12349	P53178
P43615	Q12349
P43598	Q12349
P43544	Q12349
P40094	Q12349
Q12349	P40072
P22108	Q12349
Q12306	Q12349
Q12349	P87271
Q12349	Q04100
Q06406	Q12349
Q12349	Q06676
Q07684	Q12349
Q12349	Q12135
Q99207	Q12349
Q12349	Q07535
Q12349	P05318
P38913	Q12349
Q12349	P38304
P80235	Q12349
O13543	P32603
P32502	P33419
P32502	P53215
P32502	P39904
P46671	P32502
Q06410	P32502
P32502	Q06549
P14741	P32502
P39534	P32502
P32502	P38744
P12754	P32502
P40956	P32502
P32502	P43592
P32502	Q04093
P32502	Q04048
P25651	P32502
P32502	P25659
P38122	P32502
Q02574	Q12057
Q02574	Q12324
Q02574	P07260
Q02574	Q08270
Q12400	Q02574
Q12692	Q02574
Q02574	P07279
P53872	Q02574
P53896	Q02574
P49334	Q02574
P53927	Q02574
Q02574	P53979
Q02574	Q03559
O13573	Q02574
Q08045	Q02574
Q02574	Q12155
Q07951	Q02574
Q02574	P36167
P34234	Q02574
Q03180	Q02574
P36057	Q02574
P34251	Q02574
P32774	Q02574
Q02574	P35734
P36092	Q02574
Q02574	P15700
Q02574	Q02196
P47174	Q02574
Q02574	P47149
P47129	Q02574
P23641	Q02574
P32529	Q02574
Q02574	P00044
P47096	Q02574
Q02574	P32800
P39534	Q02574
P47040	Q02574
Q06218	P38345
Q02574	P40553
P40554	Q02574
P38868	Q02574
Q02574	P38865
Q02574	P48240
P39938	Q02574
Q02574	P45820
P25617	Q02574
Q02574	Q6B184
P25605	Q02574
P38307	Q02574
P38306	Q02574
Q02574	P38271
P38269	Q02574
P32830	Q02574
P05317	Q05881
Q05881	P10622
P53112	Q05871
Q06224	O13577
Q06224	Q04307
Q07410	Q06224
Q06151	P13181
P25301	P22214
Q06150	Q05637
Q03178	P32366
P48581	Q05934
Q99332	Q12349
Q12349	P40557
Q02574	Q05892
Q06208	P32591
Q12303	Q06208
P32366	Q06417
Q12349	P40580
Q02866	P32502
P23500	Q02574
Q06208	Q03697
Q06208	P38745
P38172	Q06208
P32366	P46988
P32366	P36531
P30624	Q05934
O13565	P14908
P32263	Q06142
Q02983	Q12349
P25338	Q12349
Q08904	P32502
Q08216	Q02574
Q02574	P47184
Q02574	P01365
Q06208	P53757
P32366	P53883
P32565	O13563
Q05905	P47143
Q12349	P47033
Q12349	P38841
P04786	Q06208
Q06208	P38999
Q06208	P43579
P32366	P39006
P32366	P53912
P09880	P32366
Q06204	P19735
Q03263	P18496
P29509	Q05934
P53184	Q06142
Q05899	Q06451
Q12349	P53616
Q03231	Q12349
P47165	Q12349
P18562	Q12349
Q12349	P38833
P53222	Q12349
Q06708	P32502
Q02574	Q07923
Q12164	Q02574
Q02574	Q12421
Q06208	P10081
P32366	Q07843
P32366	P26793
P40917	Q05934
Q12349	P33330
P22804	Q12349
Q06568	Q02574
P32366	Q08641
Q06208	P47073
P10363	Q06208
P29704	Q06208
P38853	Q06208
P53258	Q06208
P32837	Q06208
P32366	Q03792
P32366	Q01802
P32366	P36013
P32366	P36102
P32366	P35497
Q12122	Q06436
Q08428	Q06412
Q05934	P32378
Q05934	Q03792
P23285	Q05934
Q05934	Q00362
P33891	Q05934
Q06142	P53633
Q08222	Q12349
Q12349	Q08058
Q12349	P42834
P36108	Q12349
P47172	Q12349
Q12349	P38879
P38842	Q12349
Q12349	P48238
P24000	Q12349
Q12349	P53272
P00912	Q12349
O13531	Q02574
P52553	Q02574
Q02574	P39015
Q12138	Q02574
Q12327	Q02574
Q99176	Q02574
Q04659	Q05934
Q06005	P40323
Q05776	P40309
Q12330	P32469
O13549	P16467
Q07978	P38316
P36131	Q06410
P14741	P40895
P35729	P27515
P36108	P04161
P42936	P38238
P38260	P18899
P40152	P38288
P40051	P38127
P53976	P38346
P15019	P17967
P40218	P25583
P53323	P25657
Q12125	Q12154
P53053	P52891
Q05506	Q12250
Q06245	P32855
P38854	P36137
P40063	P36108
Q12248	P36108
P38340	Q03305
P38523	P25632
P52891	P49687
P38353	Q06158
Q06451	P38354
P38068	P38153
P46682	P38153
P38361	P38875
P38361	Q12367
Q04502	P38361
P25558	P47136
P25562	P14180
P25376	P40582
P11709	P40013
P35193	P25368
P38080	P25344
Q06410	P25344
P25344	O13582
Q03677	P25568
P17709	P17709
Q04409	P17709
P17967	P40104
P25626	P50112
P47174	Q06551
O13531	P40568
P52553	P46949
Q06150	P39708
Q06148	P53633
Q06148	P00925
Q06148	P37263
Q12144	P14291
Q12306	P14291
P36147	Q06538
Q06538	P38768
Q05998	P54858
Q08446	Q05947
P39520	Q08673
P32378	Q05946
Q05942	Q06108
P32473	Q05809
Q04491	P49687
Q04491	P38968
Q12055	Q04491
P32335	Q02725
P38429	Q05778
O13530	P21825
Q06324	Q04067
Q07987	Q06266
P27344	Q06263
P06245	Q06251
P37261	Q06251
P87271	Q06247
P53507	P11163
P53631	P43321
Q07418	Q12291
P07272	P47031
Q07879	P38316
Q03667	Q06245
Q06245	P22224
Q12524	Q99344
P43321	Q6B0W2
P38627	P43321
Q12455	P10127
Q12077	P05754
P16467	Q08913
P20485	P43633
Q03433	Q12327
Q12186	Q12379
Q00245	Q12500
Q06410	Q12259
Q12259	Q12259
P16658	P50277
P40059	Q08032
P39012	P40582
P38693	P39012
P32802	Q12493
P25385	Q04969
P47113	P25385
P25385	P05738
Q07993	Q07993
Q12247	P43574
Q99382	P53174
P53274	Q12291
P32353	P18562
Q06411	Q12345
Q12345	P53082
P40060	Q12345
Q12345	Q03435
P38313	Q12345
Q01574	Q12110
Q07967	P42836
P07272	P36085
P47156	P07272
P27351	P07272
P36004	Q07927
P53249	Q07896
Q06410	Q07887
Q04751	Q07881
P87271	P32385
P42938	P31539
P36169	Q12154
P22035	P37291
Q08457	P32583
P53335	P32583
P32583	P37263
P42845	P36167
P36162	Q06410
P29509	P36162
P38276	P36162
P36161	P52891
P39955	P26343
Q04411	P26343
Q12199	P36123
P36123	P40956
P32603	P14741
P14741	P21264
P14741	Q02794
P35192	P14741
P14741	Q03702
P41903	P14741
P36018	P30619
Q02205	P53290
P22515	P38179
Q04431	P07236
P32463	P38962
P32463	Q07732
Q03012	P34232
P32895	P38689
P36029	P39552
Q06213	P32454
P48412	P24309
Q08232	P36068
P36068	P13298
Q04511	P36068
P36068	Q07987
P36118	P36068
P53242	P36068
P36068	Q03973
P36068	P25652
P36068	P32590
P38220	P36068
P36068	P11433
P32342	P38985
P46655	P34246
P38723	P32364
P35725	P39996
P53050	P35729
P49687	P35729
P32859	P12688
P32861	P32861
P36103	P38782
Q02336	P33203
P40851	Q03702
P28496	Q03579
P36108	Q12134
P36108	Q02794
P36108	Q06410
Q12259	P36108
P53222	P36108
P39111	P36108
P36108	P53057
P36108	P53058
P26364	P36108
P36108	P32612
P40060	P36108
P36108	P40057
P36108	P40052
P40030	P36108
P36108	P40027
P38555	P36108
P10863	P36108
P39973	P36108
P39977	P36108
P36108	P39983
P87280	P36108
P36108	Q12307
P25693	P36108
P36108	P25577
P38341	P36108
P36108	P38331
P38306	P36108
P36108	P38264
P53341	P38215
P04397	Q08293
P21264	P05316
P38219	P40160
P53862	P38073
P32604	P38227
P38079	Q03940
P38237	P41911
P32179	P38237
Q08271	P38237
P38237	P54862
P38439	P38237
P38080	P38080
P38362	P38238
Q12493	P38238
P38238	P34165
P38238	P39943
P53300	P38238
P46948	P38238
P53307	P38238
P50087	P38238
P53332	P38238
P00447	P38238
P38763	P38238
P38238	P23968
P38238	P38782
P30624	P38240
P53584	P27654
P53390	P27654
P32324	P38084
P38085	Q08245
P38247	P33448
P38251	P40348
P00635	Q03630
P39965	P38274
P32944	P38274
P20486	P33317
Q08905	P38109
P40095	P38253
P00635	P36173
Q12517	P38254
P23180	P38260
P38260	P46956
P36003	P38260
Q12525	P38260
Q08004	P38260
P38260	P46680
Q08108	P38260
P38260	O13519
P25644	P38262
P47172	P38262
P38262	P25298
P53281	P38266
P53270	P16140
P38957	P20486
P20486	P24871
P38120	P40513
Q12121	P38115
P43573	P20434
P38285	P52892
P38172	P38288
P38288	P53050
Q08182	P38288
P38288	Q12374
P40540	P38374
P38374	P39102
Q03935	P33755
P25375	P33754
P53050	P38123
P38867	P38123
P38123	P27796
Q02794	P38123
P38296	P38829
P38299	P53865
P32838	P38301
P13712	P38757
Q06697	P13712
P38129	Q03935
P38840	P38129
P07271	P38129
P38308	P43682
P13856	P38310
Q03695	P15807
Q02629	P38315
P19880	P38315
Q06410	P38316
P38151	P18899
P30624	P38140
Q04411	P38332
P47041	P38339
P38346	P40061
P23301	P38348
Q03730	P37292
P38343	Q12311
P38346	P25644
Q03935	P38346
P38346	P43556
P38346	P53050
P38346	P47054
P38346	Q06411
P38922	P38346
P38346	P53955
Q02794	P38346
P38346	P33419
Q12365	P38346
Q02336	P27344
P40556	P27344
Q03702	P27344
Q03532	P27344
