R7A0M8	PF00034	1262752
B4FKM9	PF03657	4577
A0A085BVJ6	PF01553	1525218
A0A0F0I7P3	PF06127	1403190
A0A063BV82	PF13959	1159556
M0RSP2	PF01553	214687
B4S4W0	PF01255	290512
A0A0N5D1S4	PF07571	103827
A0A078EFW5	PF02453	3708
A0A194YQX1	PF02475	4558
A0A139I3V8	PF06025,PF14377,PF06012	113226
W0SKA6	PF02475	1223802
A0A0B8T3T6	PF00034	1229276
E0CNR1	PF06747	29760
M1ZGU0	PF01930	1288971
A0A0Q5NJU0	PF01883	1736287
A0A067PR63	PF04502	933084
H6N101	PF01930	1112204
A0A0F6ABJ9	PF01553	1129367
M7WUR6	PF08490	1130832
R7YYM9	PF04068	1168221
W9QKY3	PF02453	981085
A0A0B4LHH1	PF01553	7227
Q7M6W1	PF02453	10090
A0A059DHI6	PF01553	71139
A0A0A2JBS9	PF08585	27334
A0A0R3QLQ5	PF08490	42155
G7NWT5	PF01255	9541
A7BZN0	PF00034	422289
A0A0B2QCP9	PF09324	3848
V4L1M3	PF09736	72664
A0A0P1A4W3	PF11931	4781
V7ALS0	PF12842	3885
G8BYS3	PF07571	1071381
A8LJJ9	PF00034	398580
C3XPE3	PF02475	7739
C1GRH3	PF14377	502779
A0A081NDG7	PF01553	1137799
B9JEX4	PF01255	311403
E2LMN3	PF09811	554373
A0A0G2E0D2	PF01930	420778
A0A0V1NTP5	PF01008	92180
A0A137P388	PF12157	796925
A0A0D2IDE4	PF08226	1442369
T1G9M5	PF13959	6412
W9C6V0	PF12597	1432307
A4S9J3	PF04502	436017
F0Z896	PF01883	5786
F0YRZ0	PF05700	44056
D4AKQ0	PF02020	663331
S9UVT2	PF06127	28005
A0A0N1LQX7	PF01255	1523425
K4D7W5	PF11894	4081
A0A0H2SF91	PF06127	27342
K4KGC0	PF01553	1117647
H1Q351	PF01883	883158
A0A0J8ECJ8	PF02453	3555
G0VI87	PF08351	1064592
Q5E9B4	PF01008	9913
A0A0A0LRG3	PF01553	3659
F5Z2J0	PF09369	875328
A0A0J9UB66	PF11861	426428
A0A091RDQ7	PF03909	54374
A0A0B2VL65	PF01553	6265
M2W893	PF04068	130081
A0A017T2I2	PF01255	1192034
M7NJL0	PF05620	1069680
A0A0P0NYT1	PF09369	69395
A0A088A7G6	PF11861	7460
Q6BGR8	PF02020	284592
A0A0A1NXH3	PF04950	58291
A0A0D2PFC9	PF06777	945553
A0A093IAI4	PF01553	54383
A0A0L7L9N4	PF11931	104452
G1SZQ7	PF02020	9986
K3XKP7	PF01255	4555
Q1QPQ9	PF01883	323097
G3TBH9	PF03909	9785
S6GQT4	PF01883	1330035
A0A0D7BHG1	PF02020	1314674
Q3STB4	PF01883	323098
A0A0M3KB45	PF09324	6269
E9FXV9	PF06747	6669
S5XPI8	PF00034	1367847
B1XS13	PF01553	452638
D2VFS7	PF10209	5762
Q9C0B7	PF10363,PF10304	9606
A0A163UCA4	PF01008	1561204
A0A0E0JR83	PF01255	4537
A0A0S8II37	PF01008	1703777
A0A094E217	PF13959	1420912
Q4YZJ2	PF12842	5823
A0A0K2RT49	PF01883	1588023
A0A068YS90	PF00034	1504672
A5GNQ5	PF01008	32051
B8D4P9	PF09369	490899
A0A0J7LPW6	PF01883	1304281
Q17NH6	PF11865	7159
A0A0R2BHX6	PF01883	1423733
A0L8Q9	PF01255	156889
A0A151S9M0	PF05620	3821
B0SSQ5	PF01553	456481
B9KZS5	PF01008	309801
M1W4G2	PF12063	1111077
V8NMR0	PF02020	8665
A0A0C9LVD8	PF06777	91626
A0A091PD46	PF11865	8969
A0A067Q5A6	PF04950	933084
G4CEN4	PF01553	1032488
A0A081CAM4	PF01930	1499967
B8D5W2	PF01868	490899
A0A178AXH0	PF05700	765868
Q9FG01	PF11931	3702
H3AYL1	PF09811	7897
A0A0V1HL42	PF12066	268475
A2QZ83	PF05620	425011
A0A0L9UPW4	PF03909	3914
A0A154PHN1	PF01255	178035
A0A085WJB6	PF01553	394096
A0A0M1NSW3	PF01883	1581037
M1A475	PF05700	4113
M5W5T2	PF11865	3760
K2Q073	PF01553	1156935
A0A0G4E8A3	PF03909	1169540
A0A0D9VY87	PF11931	77586
A0A136PIM3	PF01553	47874
A0A094WQ98	PF01930	1218173
Q0S8J6	PF09369	101510
A0A136PIM9	PF09369	47874
K7J3R2	PF13959	7425
A0A183B5Z6	PF12066	27848
A0A0D3G0L8	PF01553	65489
S8FMJ8	PF10153	743788
E4UZT8	PF08585	535722
A0A0G4LYB8	PF01553	100787
Q2GW30	PF01008	306901
A0A067N0Y3	PF03909	930990
E7KAM1	PF11931	764097
X8AAS8	PF01553	1299333
A0A0W1QIG7	PF00034	1592629
D8TBW9	PF02453	88036
A0A142XNE2	PF00034	1630693
A0A078CK59	PF09745	3708
A0A068Y2A1	PF01553	6211
A0A0K9PXB4	PF05700	29655
A0A0C9TIH5	PF12157	990650
A0A0X3TA25	PF08351	1685380
A5E224	PF03909	379508
F1SD79	PF04502	9823
A0A087Y1Y2	PF12054	48698
A1D7B1	PF12597	331117
A0A0R3MTA7	PF01553	722472
A0A0D2X378	PF01553	595528
A0A0Q8RPW5	PF00034	1736489
A0A183BG63	PF11931	27848
A0A015NLH7	PF01883	1380763
H9J5N3	PF04037	7091
U3IUN6	PF09745	8839
G4RMC0	PF01008	768679
A0A091JFG4	PF01553	188379
A0A0S2W160	PF09369	1297617
A0A165NPL5	PF08351	1314783
A0A0F8UPA1	PF01883	308745
A0A0B5HQ98	PF01255	1579370
A0A067MPZ3	PF12157	930990
E8LKV8	PF01553	762983
V7BSI2	PF01008	3885
A0A0P0LGJ9	PF01255	1678128
C5MFF0	PF04068	294747
A0A094A447	PF08585	1420906
M7ZXZ3	PF09324	4572
Q5F5Z9	PF00034	242231
Q4CXY2	PF01553	353153
A0A099Z1I0	PF01553	94827
A0A0B5EX50	PF01883	1081613
A9B059	PF01883	316274
A0A0D2AYD1	PF10296	215243
A0A0Q8FAI1	PF00034	1736576
A0CUE0	PF01553	5888
V4SFA7	PF08490	85681
A0A0C2A6F3	PF01553	215803
M2T4S2	PF01553	701091
H0VZJ0	PF11779	10141
A0A080WUR5	PF01553	559305
E8JIB6	PF09369	888051
A0A0T6B099	PF01008	1629725
X0D1X6	PF08585	1089458
A0A0W7W748	PF01255	663704
A0A0P9GJB1	PF01553	578459
F0SJM4	PF00034	756272
L5LDY5	PF09811	225400
A0A0V1MWA7	PF12063	268474
H3FFJ9	PF04502	54126
G7E6D8	PF13959	764103
T0MH20	PF04037	419612
X0CWF5	PF08538	1089458
D8R3R0	PF13959	88036
D8R3R2	PF09811	88036
S8AWY8	PF11595	933388
A0A091QWM8	PF01883	54374
Q4FVF0	PF01553	259536
K7GPN3	PF03909	9823
A0A0M1JIP5	PF01553	1604836
C5FR23	PF11861	554155
A0A0B0PNA1	PF06102	29729
U1HKJ4	PF14377	1263415
E7Q4R7	PF06747	764102
A0A0W0V4B2	PF06127	454
F7XWJ2	PF01255	696127
J9IZL6	PF01255	1172189
A0A0S9NLY0	PF00034	1736318
A0A124IJ63	PF01930	1734398
G7LQE3	PF08351	598467
A0A166VMF5	PF01008	708197
B8PE05	PF10296	561896
A0A165I503	PF10363,PF10304	1314785
W1Q960	PF13959	871575
L7JS18	PF04950	72359
A0A0W7WSZ7	PF01008	1765722
Q0CF52	PF01868	341663
R1G488	PF06916	2903
B8NLV1	PF01008	332952
D3ZIS5	PF06747	10116
A0A0H5C447	PF10296	4903
A0A0F3KP60	PF00034	345309
C5FCW7	PF03909	554155
H1UW08	PF09811	759273
H2NCS5	PF04037	9601
A0A066VSF6	PF01008	1287689
A0A072V8B4	PF02453	3880
B8NAZ7	PF09369	332952
A0A072V8B8	PF13959	3880
A0A091V5C3	PF00034	128390
A0A151WLN8	PF11935	64791
A0A0D2V723	PF01553	29730
A0A0G1XIW8	PF01255	1619071
A0A066WN98	PF01553	1492738
A0A167PJ63	PF06025,PF14377,PF06012	1330018
A0A0C3B1T9	PF08490	765440
A0A0R1YKR4	PF01553	1423721
A0A078CY90	PF02453	3708
R5GQ14	PF02475	1262893
A0A0P5U2F7	PF06916	35525
A0A078CY94	PF04502	3708
A2E5K9	PF02475	5722
W6M798	PF01008	1400863
A0A0N4U442	PF06916	318479
A0A060NQP3	PF01930	1458425
H3DPA9	PF01553	99883
A0A0Q3XA91	PF03909	12930
F1PVP5	PF02453	9615
S8C074	PF01883	1284197
I1HLZ9	PF06777	15368
A0A0W0EW58	PF11865	221103
A0A063BQT6	PF06862	1159556
E4UU88	PF01553	535722
Q8DNY1	PF01553	171101
K1WP76	PF07571	1072389
V2VT13	PF01883	1341683
G3SJZ8	PF06842	9595
C7YRC0	PF05700	660122
A0A183GCG6	PF03909	375939
W1RTN8	PF01255	1207055
W4GVL3	PF01553	112090
G1SRK1	PF01553	9986
A0A0R3RG61	PF04502	1147741
A8T6B7	PF00034	314289
A0A0C2DU61	PF13959	51022
Q8F892	PF00034	189518
A0A0B2UJW1	PF05620	1354746
B4R692	PF01255	7240
R9T964	PF04068	1295009
H3BVY0	PF07571	99883
E6MI45	PF01930	887929
A0A090LAC0	PF01008	34506
R5PMP5	PF01553	1262928
A0A0D7K579	PF00034	80878
A0A0B2BLS5	PF01553	1348852
A0A0M3REJ7	PF01883	1705566
A0A0K9NLA0	PF02453	29655
G6CM92	PF12066	13037
D5BEY4	PF01883	655815
A0A0A1HX93	PF01553	984195
C6X902	PF00034	582744
A0A0D6TLC9	PF01883	1603293
S7PP59	PF02020	109478
A0A0R3NWS1	PF02020	46245
A0A0D2MZY1	PF01008	145388
A0A101C4N1	PF01553	1609098
A0A099Z744	PF09811	94827
Q7ZUD6	PF02453	7955
K7G7C3	PF15375	13735
A0A059EZX7	PF05620	1288291
M2N1J4	PF11894	717646
I4Z871	PF01255	868129
A0A0A2DPI8	PF01553	1537504
A0A0P1IAC1	PF01255	1715693
A0A022Q5Y5	PF01883	4155
Q4D5Q3	PF01008	353153
W7KVG7	PF04068	1326980
H0VKY7	PF15375	10141
N6WBZ7	PF01553	46245
F9XL36	PF04950	336722
Q5WGU7	PF01553	66692
A0A177WEW3	PF01255	403673
A0A151NS47	PF01008	8496
M4EV26	PF09324	51351
A0A0L0D8J2	PF06777	461836
W4UTG6	PF01883	1445607
A0A0V1L526	PF06916	6335
A5DFP3	PF06916	294746
A0A0V1L525	PF06916	6335
A0A085F358	PF00034	1502852
S7PP52	PF12063	109478
A0A085F354	PF00034	1502852
W9XCD3	PF12066	1182543
S9WPG5	PF06127	59799
R1CSW6	PF01883	1304284
A0A085F353	PF00034	1502852
A0A166EID4	PF01553	79200
A0A0M2R8Q5	PF01553	1549748
S7ZIN8	PF13959	933388
A0A0D6EU52	PF00034	1581557
S8ADL6	PF01008	1284197
G3I3D0	PF01255	10029
A0A142HQC3	PF00034	1300914
A0A132PPQ2	PF01553	59750
A0A085WCL9	PF01883	394096
B7P9J6	PF01553	6945
A0A067CXR5	PF04502	695850
A0A0F4ZCV6	PF06747	72032
K4CHI3	PF07571	4081
A0A142YK77	PF01553	1636152
A0A178DSG4	PF12157	765867
W6L9B0	PF01008	134013
A0A0R2TPE4	PF01883	1655598
S7PET5	PF11779	109478
M7MHT2	PF00034	1137281
A0A091GNB5	PF02020	175836
A0A087G1G3	PF01008	50452
H8XRT1	PF01553	1094466
Q0C1B7	PF01255	228405
T5AAN1	PF14377	911162
S3PAN4	PF06127	421052
C6X2J0	PF01883	531844
G3HCZ3	PF04502	10029
K0EH97	PF01553	1133849
G3HCZ4	PF01008	10029
A0A139CF53	PF01255	1783518
A0A0Q6LTR6	PF01553	1736511
W5Q1H1	PF04950	9940
K4KK14	PF00034	1117647
A0A0G2E096	PF09324	420778
A0A059BWC9	PF02020	71139
A0A137P684	PF06777	796925
A0A0S2KD59	PF01553	1249552
J7RTM9	PF02453	1071383
H9XTI4	PF01553	3708
H9XTI5	PF01553	3708
A0A059D1D7	PF11595	71139
A1CI18	PF06025,PF14377,PF06012	344612
W7TAD8	PF02475	72520
A0A091K5R6	PF12054	57412
S8CXC2	PF02453	192259
D1AJN3	PF01255	526218
A0A0J8BAV6	PF01255	3555
A0A0C2ZBV2	PF01553	1539062
C5LU84	PF08351	423536
K7J565	PF01008	7425
A0A015IV18	PF06777	1432141
A0A0B2QX56	PF02453	3848
C6W7R0	PF00034	471854
A0A0U1A316	PF09369	36809
B8LXF7	PF11861	441959
A0A0L1JI48	PF08354	1509407
W5L496	PF06747	7994
A0A0F8XAV0	PF06747	308745
A0A0S8ETL9	PF01553	1703408
F2SE26	PF05254	559305
K9E0T6	PF00034	883126
U1ZN39	PF00034	1386079
L1I6G2	PF02453	905079
A9V7N9	PF08585	81824
A0A0Q3PJ90	PF00034	53254
A0A101GIR6	PF01255	1635273
A0A0M4CSJ5	PF06127	292913
A0A0C3JV18	PF13959	870435
E2S9N1	PF01553	585531
A0A095A3R4	PF04068	6185
F6ZXV3	PF02020	9796
B7G3H7	PF11865	556484
E1Z600	PF01008	554065
E1IAN7	PF01553	765420
I1BRC3	PF01553	246409
A0A165EWI4	PF10153	1353952
A0A0S6XRK0	PF02475	1603295
A0A063BJ81	PF00034	1192124
B2HIU4	PF01553	216594
A0A0S6XEW4	PF01008	1603295
R5CCL8	PF01553	1262918
A0A0D7K7F5	PF01553	80878
Q6M089	PF04068	267377
G0SXS0	PF04950	1001064
B9GM18	PF01008	3694
A0A075LST5	PF01008	1343739
A0A0D2NSE1	PF08490	945553
B4NCA3	PF02020	7260
A0A0D2UVL1	PF00034	1385368
M1AS56	PF02453	4113
A0A0B2RB24	PF11595	3848
V6TPQ1	PF06862	5741
A0A071MA97	PF01553	1224318
X0CLM3	PF10296	1089458
Q1QWI7	PF01553	290398
M7U4E7	PF09811	1290391
V4ZBJ7	PF08490	432359
A0A090V713	PF01553	221126
A0A0S8BX47	PF01008	1703407
I1AS03	PF01883	766499
A0A177L8H0	PF01255	29332
A0A178AEU4	PF05254	765868
C1G2M6	PF09369	502780
C5WQY7	PF09324	4558
A0P4J0	PF00034	383631
R9P7H2	PF01008	1305764
A0A0E0MDW5	PF01008	4537
G2QJG5	PF12597	573729
A0A0A2J6S3	PF08538	27334
G2QJG6	PF08490	573729
G0WH37	PF04950	1071378
A0A091TJ49	PF02020	97097
C4ZMD1	PF01883	85643
V4S385	PF02020	85681
E0VIN9	PF01553	121224
G2MGI4	PF01255	756883
A0A0S8CPV4	PF01255	1703401
R7RUU3	PF01930	941824
A0A136PTX9	PF01255	47874
A7UUQ5	PF06747	7165
A0A0U4W453	PF00034	1653476
R7G3Z4	PF01553	1262689
A0A151GIA6	PF06102	98403
A0A0J8BHI2	PF13959	3555
A8WQ98	PF06102	6238
A0A0P6X944	PF01008	360411
E9PS77	PF03909	9606
F7GQ40	PF04037	9483
G0R0R1	PF03657	857967
A0A126PBD6	PF01883	1484118
E8X2I4	PF00034	1198114
V5ELY2	PF10363,PF10304	1365824
A1AWD6	PF01553	413404
W5J437	PF06842	43151
A0A0A0AXX2	PF01553	50402
W9QYQ5	PF11935	981085
A0A178DQ65	PF06127	765867
U3JSK5	PF09736	59894
T1FTH9	PF12054	6412
A0A0C9XYY5	PF11861	1095629
S8EPE5	PF01553	743788
A0A0B8P270	PF01553	1481914
U3JSK8	PF04068	59894
H5U2V7	PF01883	1089453
G7PTU9	PF12063	9541
A0A068Y4N1	PF09745	6211
G0NFR6	PF08490	135651
D3YZK4	PF12157	10090
H2ATG8	PF11861	1071382
A0A094KER0	PF11779	1420915
A7SE43	PF12054	45351
A0A078D2T4	PF04068	3708
O35083	PF01553	10090
W4H9Z9	PF01008	112090
G2Q0Z6	PF12720	573729
A0A087W1R3	PF01553	6211
A0A044V6X8	PF06747	6282
A2SU13	PF02475	410358
D5QBC2	PF01883	714995
E2BRU7	PF09324	610380
A0A0D8Y7Y9	PF03657	29172
I0AGK0	PF01553	945713
A0A067LWS4	PF12054	930990
Q165B3	PF01883	375451
G2RC50	PF10153	578455
K9PKI1	PF01553	99598
B4KTL0	PF09811	7230
A0A078HTU7	PF04502	3708
A0A136PZF7	PF01883	47874
E6SNU6	PF01553	693979
A0A058Z8K8	PF06127	691883
G8YQ39	PF01868	559304
W7XFW2	PF06916	312017
W7AB71	PF01553	1237626
G8BXL6	PF08351	1071381
B6GX47	PF04502	500485
A0A091W695	PF06916	128390
Q80X82	PF11935	10090
S0E8T1	PF05620	1279085
C6H4G7	PF09745	544712
M3BZQ3	PF03657	692275
B8AB71	PF04502	39946
A0A0A0M5K3	PF01553	1385515
A0A135SQY2	PF11861	1209931
Q6EU87	PF05620	39947
U3J8N8	PF06842	8839
G8JU90	PF05254	931890
A0A0U0X714	PF01255	58097
A0A0M8PIF3	PF11861	229535
A0A0N0JTD0	PF00034	1523428
A0A0R2SHY8	PF01008	1655602
A0A0D3G2F6	PF13959	65489
A6CFC5	PF00034	344747
A0A0D9QYM9	PF01553	60711
I1I9Y8	PF08490	15368
Q54MI5	PF10296	44689
U3I8G4	PF09811	8839
A0A0B2ATF2	PF01553	1338436
A0A096N5T7	PF06842	9555
A0A068YNS7	PF04502	6211
A0A0K0DG67	PF04502	6313
A8Y2C8	PF11861	6238
A0A093PZ95	PF06747	328815
C5Y1D3	PF05620	4558
Q2JL17	PF01255	321332
V4LAU4	PF01883	72664
A0A0L1J8I2	PF01255	1509407
C0BH79	PF01553	487796
I3J174	PF01553	8128
F6A8Q9	PF06127	743720
C3YID8	PF04502	7739
F6VJJ0	PF08585	9544
E1R4I7	PF09369	573413
A0A094CED1	PF13959	1420909
A0A139ASS2	PF01553	1344416
J5JVU4	PF05700	655819
A0A091L8U1	PF06842	43455
T0L320	PF01008	1237896
A0A0U1QT35	PF01930	1069536
A0A0K0EQQ2	PF04950	6248
V6LJT1	PF02020	348837
A0A0L6U1C9	PF09369	52689
A0A093SBP2	PF13959	328815
A0A099U1J8	PF01883	216
A0A0F2SE98	PF00034	1629714
L5LML7	PF02453	225400
F4WR10	PF08585	103372
A0A0D9QJ48	PF05700	5857
H3DSK7	PF01553	54126
A0A0U2N2T2	PF09369	200991
R7FKR2	PF01553	1262812
A0A078FJN2	PF02453	3708
A0A081CFS7	PF06747	84753
G7E0I8	PF04950	764103
M0T0C5	PF01553	214687
A0A150V3M1	PF11779	766039
S7Z674	PF01883	933388
D8QUR4	PF05254	88036
A0A135RTR6	PF01883	1209931
Q7RX32	PF01008	367110
B9NTA3	PF00034	467661
A0A022Q522	PF08585	4155
A0A0C4EJ51	PF02020	630390
K0K4X5	PF01553	1179773
H2QU07	PF01553	9598
E0VZA3	PF13959	121224
A0A0R2BTJ2	PF01883	1423738
L1KQU1	PF09369	698759
N4UQ31	PF01553	1213857
A0A0G8ASR2	PF01930	1608213
H2MVP4	PF02020	8090
A0A135M056	PF08351	5078
A0A0C9XKJ1	PF09736	1095629
A0A143HNB4	PF06127	252514
A0DK92	PF13959	5888
A0A093BEK9	PF13959	8897
Q91VK1	PF02020	10090
B1KQI0	PF00034	392500
A0A151W9W8	PF02020	39966
R6EY35	PF01008	1263005
K1LC52	PF01553	1225176
A3VBN9	PF01553	314271
A0A0P8W7U2	PF01008	36849
A0A085DV02	PF00034	1485007
A0A127VET7	PF06127	188932
F7HF36	PF08585	9544
S7Q4B1	PF12066	109478
V4B299	PF01553	225164
A0A0H2LPC8	PF01553	587
I3E827	PF01008	796606
A0A0D3D4X9	PF03909	109376
A0A0B5HT76	PF02475	1579373
S8A8V2	PF14377	1284197
A0A100INF9	PF05700	5061
F6XM35	PF06025,PF14377,PF06012	9615
A0A0M4Q321	PF01553	1641402
A0A100INF3	PF01008	5061
A0A091RIR8	PF01553	54374
F1Q231	PF02453	9615
G8Y477	PF12157	559304
A0A0D2XPP3	PF04502	426428
M5Y3R6	PF13959	3760
B5WSB7	PF00034	516466
A0A178DX01	PF03657	765867
A4Z2R5	PF00034	114615
A0A0D6MI52	PF01553	1231623
W6KH62	PF02453	134006
E0UPD1	PF00034	563040
A0A0F2PLV1	PF01553	1629717
L7WFB0	PF00034	592029
S7TXE7	PF01008	941449
H2BWM1	PF01553	865937
A0A074Z8Z7	PF01553	1043005
A0A0D2XC82	PF04502	426428
A0A0C3PJV0	PF11779	870435
A0A183GIN0	PF06747	375939
H2Q8Y7	PF02020	9598
A0A165XAB6	PF00034	33936
A0A0G0RJZ3	PF01255	1618405
H1XXZ5	PF01883	880073
A0A078H760	PF01255	3708
A0A069DIW8	PF00034	1499968
A0A017SFZ6	PF04037	1388766
G8BW58	PF01255	1071381
A0A0R2TSR7	PF00034	1655597
A0A183LGE7	PF13959	48269
A0A177HSA9	PF01255	1716141
M7NJ66	PF11894	1069680
J6ED06	PF09811	226230
M5WV86	PF05700	3760
A0A0V1AC81	PF03909	990121
Q5AZA5	PF01553	227321
A0A0U1NL42	PF01553	282199
M0S6L8	PF01553	214687
A0A0F4ZCM7	PF12054	72032
A0A0C1DCK0	PF01553	1069985
A0A136NH05	PF01553	1617421
S7ZSQ3	PF01553	933388
A7C538	PF00034	422289
A0A0R3RUF2	PF06747	1147741
R9P678	PF06102	1305764
E3MFZ5	PF04068	31234
R9K7S7	PF09369	1235792
F6HDL3	PF08538	29760
A0A0M1NP67	PF01255	1581037
G1M6Q1	PF12054	9646
F8PNN0	PF12519	936435
R7YGT8	PF13959	1168221
V2XVF6	PF01883	1381753
A0A0N7LW52	PF00034	53501
A4J841	PF09369	349161
U6GMI8	PF11931	5801
A0A084GF09	PF10310	563466
A0A0B0MMC5	PF02020	29729
C1MSC6	PF01008	564608
A0A0L1HX12	PF01553	183478
A0A077DHL3	PF01255	1072685
A0A101MN36	PF01008	48697
L0PFV3	PF02020	1209962
A0A0J8YG99	PF00034	1628855
G0R7S4	PF06916	431241
A7BXR6	PF01883	422289
E8V4T0	PF01553	401053
A0A085W977	PF00034	394096
V4JPX5	PF01553	72664
A0A087YDE0	PF05700	48698
A0A0S2TBG4	PF01883	1748243
R6VMN6	PF01553	1262693
A0A143BK21	PF01883	1379270
B7QHZ9	PF09811	6945
A0A0C7MYK4	PF01008	1245769
Q0CAQ9	PF04502	341663
E2AKK2	PF09736	104421
V5E989	PF10296	1365824
R7BIX3	PF01255	1262991
F2Q0Z4	PF03909	559882
A0A124FBB6	PF06777	1635285
G3AYD9	PF01008	590646
C4JUH9	PF06747	336963
H2KZW8	PF01553	6239
A0A0D3HUQ6	PF01008	65489
H2KZW7	PF01553	6239
A0A0F5L8W3	PF01255	361041
A0A067K4Y3	PF02020	180498
S9V8R1	PF12842	59799
B5EI04	PF00034	404380
A0A133Z9T6	PF01883	1384076
A0A0L7R6A0	PF06916	597456
A0A094EA76	PF06127	1420912
A0A091KYM6	PF01553	187382
M2SSX2	PF06102	665912
A0A0L9SIC2	PF06916	268505
C4XXH5	PF04502	306902
D7CN23	PF01930	643648
K7HGL1	PF08490	281687
A0A0L0VQ60	PF01553	1165861
W9X6K7	PF06025,PF14377,PF06012	1182543
G9MIV7	PF12157	413071
Q0F3R5	PF00034	314345
Q0F3R3	PF00034	314345
H3B949	PF01553	7897
A4XLZ8	PF01255	351627
B9RY29	PF04502	3988
S7ZV53	PF01553	933388
A0A151EA26	PF01255	1803821
A0A0R3JR03	PF01930	908809
A0A091H9D5	PF00034	175836
T1ITH9	PF09736	126957
M3WJI3	PF11779	9685
A0A194SAB1	PF09745	578459
A0A0V0T5U9	PF15375	144512
B5GKJ7	PF01553	465543
H1S1T0	PF00034	1127483
Q2GPE0	PF06025,PF14377,PF06012	306901
A0A0M7BAU3	PF00034	313367
H2NQX5	PF01553	9601
A0A078GXR9	PF09736	3708
A0A0M4QYB9	PF01255	1641402
A0A091LN89	PF01553	54380
A0A090LEY3	PF12157	34506
A0A0V1NRA3	PF01868	92180
Q9VJ29	PF10363,PF10304	7227
W9CF63	PF01008	1432307
A0A0P1ADE5	PF00034	4781
A0A0C2M557	PF01883	1233231
A0A150XTY1	PF01553	279360
R7XXB0	PF01553	110319
A0A0C4F7K7	PF01008	630390
Q2N7K5	PF00034	314225
A0A0V0SKP1	PF02475	6336
G2HH83	PF03657	9598
H3CWU9	PF01883	99883
A0A0D9VDH3	PF11894	77586
A0A0D9VDH2	PF11894	77586
Q59SI5	PF10296	237561
A0A0P7GPT6	PF01255	699431
A0A166P0R0	PF11865	436010
A0A0D0RZ05	PF01553	1199154
W6QF50	PF10296	1365484
X8DMT7	PF01553	1299321
A0A091HFL4	PF02453	175836
A2RAN4	PF12054	425011
A0A0C2EDC8	PF01255	1121915
J2CQD2	PF00034	1144307
M2PVY3	PF11931	914234
E9PI64	PF01255	9606
A0A0B0ML12	PF01553	29729
L1IAE8	PF01553	905079
A0A132PFY6	PF01553	59750
A0A151Z996	PF10363,PF10304	361077
B9T3D9	PF06747	3988
A0A0Q5QM99	PF09369	1736349
V4XIS2	PF08351	1412873
M7Y004	PF00034	1239962
A0A0M0C0W9	PF01255	1685126
A0A0N0MM19	PF01883	1592328
U3IRU4	PF09324	8839
A0A0K8JD00	PF09369	1677858
A0A151GG59	PF02475	98403
B2UEV2	PF00034	402626
A0A0K9PQ64	PF04502	29655
A0A0Q6ZDK7	PF00034	1736436
A0A091KBJ9	PF01553	57412
A0A087Y4M8	PF06862	48698
D4DWU2	PF01553	667129
M4ACH8	PF07571	8083
A0A0Q3BGW8	PF00034	1225657
S7RIR2	PF00034	670483
W7XBM3	PF00034	1437444
W7MC75	PF08354	334819
M4ACH3	PF03909	8083
A0A0Q6YZK4	PF00034	1736436
A0A093H217	PF14377	441894
A0A0D2PRI6	PF02020	29730
T1H796	PF04502	36166
I1KKB5	PF01553	3847
A0A0G8B043	PF01553	1608213
Q1ZST9	PF00034	314292
L0DPB2	PF00034	886293
A0A094CK49	PF01553	1420901
A0A167EGF0	PF06102	1573173
G8ZWQ4	PF06127	1076872
A0A0G0JW57	PF01255	1618490
A0A0K9S2D6	PF01255	3562
A0A0W0XR22	PF01883	458
A0A0D0E919	PF11861	930991
A0A0D2GQD7	PF01553	1306947
D3ZSX4	PF06842	10116
W6PV43	PF11865	1365484
B9XF61	PF00034	320771
A0A067CGB2	PF01553	695850
N4UNZ2	PF08226	1229664
A0A0A2KHJ8	PF13959	40296
Q3KRF3	PF15375	10116
E6X523	PF01883	688270
F7HPV4	PF01868	9544
A0A158P929	PF05700	6313
A0A063C5N7	PF04502	1159556
A0A0C7N420	PF06862	1245769
K6UE16	PF15375	1120755
R5UPG9	PF01930	1263089
A9T397	PF04950	3218
A0A060S3V2	PF04502	5643
A0A0A1TWG4	PF09324	370355
A0A077B092	PF01553	91604
I0I3H3	PF01008	926550
F6R5X3	PF15375	9796
I3M5R1	PF13959	43179
A0A0F4GWN6	PF01553	1047168
A0A0D2ILI9	PF00034	1442369
W9QR42	PF03909	981085
A0A0J5P7Z0	PF01553	67855
A0A183RJU0	PF04068	6188
A0A0Q9X2B0	PF13959	7230
K1QSM7	PF11779	29159
A0A0D6P208	PF00034	1231343
F4GX09	PF00034	1007105
B4K4I4	PF03657	7230
A0A102DB75	PF00034	1739114
B8NSK0	PF15375	332952
E7K9S0	PF01553	764097
E1IDJ1	PF01553	765420
A0A0A0ATF4	PF04068	50402
A1S2Y2	PF00034	326297
R6SLY1	PF01553	1263073
A0A0L1I3I4	PF10310	183478
V6KQI5	PF01553	1352936
A0A0G1SX51	PF08538	1618844
B9RJC4	PF02020	3988
W4Y1W9	PF06747	7668
C2CZ26	PF01883	525310
B9L8X8	PF00034	598659
A0A0L1HJR6	PF04502	183478
A0A0W4ZEP6	PF11935	1408657
A0A0C3PX36	PF10153	870435
A6GSP9	PF01553	391597
A0A167SYV6	PF01883	294699
A0A0N0YWK7	PF01883	1609099
G8BD33	PF12157	578454
G4YQF2	PF13959	1094619
A0A0A0A7P2	PF09811	50402
